GeneID uniprot
1287 P29400
221035 Q6NUK4
10397 Q92597
7164 Q16890
7318 P41226
6772 P42224
55204 Q9H4A5
25802 P29536
468 P18848
53840 Q9BYJ4
165530 Q8N1N0
27069 Q9H3K2
653464 P0DJJ0
126917 Q5TF58
1943 O43921
3887 Q14533
2162 P00488
2018 Q04743
131377 Q2TBA0
3593 P29460
283848 Q5XG92
64582 Q8IZ08
1459 P19784
4153 P11226
2023 P06733
57127 Q9H310
339327 Q86UE3
7639 Q03923
80311 Q96M94
255520 Q8IZ81
1310 Q14993
80712 Q8N693
64708 Q9H9Q2
164832 Q1L5Z9
27257 O15116
196051 Q5VZY2
5874 O00194
8034 P16260
219 P30837
3788 Q9ULS6
53833 Q6UXL0
2495 P02794
493861 Q8N140
54981 Q9NWW6
3846 P26371
7099 O00206
64083 Q9H4A6
7320 P63146
3355 P30939
9909 O75064
159686 Q5T655
5494 P35813
441425 Q5VUR7
23682 P57729
126326 Q8TF64
2823 P51674
6217 P62249
5603 O15264
2719 P51654
1564 A0A087X1C5
5174 Q5T2W1
25970 Q9NRF2
55608 Q9NXR5
339122 Q86YS6
51585 O94913
54102 Q96NY7
9682 O75164
55335 Q9BS92
11226 Q8NCL4
10960 Q12907
728224 A0A0G2JLE6
344752 Q6P093
64745 Q9H7H0
922 O43866
125972 Q96L12
117608 Q96LW1
84836 Q96IU4
122618 Q96BZ4
167465 Q8N895
3421 P51553
114821 Q6R2W3
10541 Q92688
29935 Q13156
387804 A8MXK1
5733 P43115
51309 Q9P291
253738 Q9H4W6
11336 O60645
4091 O43541
79097 Q8IWZ4
9338 Q15170
7041 O43294
9640 Q92610
3359 P46098
84881 Q96CM3
151011 Q9P0V9
81569 Q9H568
84885 Q96GR4
10658 Q92879
1948 P52799
1622 P07108
27292 Q9UNQ2
23210 Q6NYC1
9965 O95750
6568 Q14916
1513 P43235
55844 Q66LE6
3117 P01909
100532731 R4GMX3
56922 Q96RQ3
5205 O43520
8447 Q14184
8425 Q8N2S1
26039 O75177
152579 Q8WU76
64328 Q9C0E2
55809 Q96PN7
85443 Q9C098
390259 Q3C1V8
6425 Q5T4F7
25777 Q9UH99
10687 Q9UL42
2525 P21217
64429 Q9H6R6
128366 Q8NGX9
9032 O14894
27120 Q9UK85
6658 P41225
10382 P04350
135941 Q96R47
29974 Q9NQ94
63943 Q9UIM3
10497 O14795
11021 Q15286
79853 Q53R12
7345 P09936
84315 Q86VX9
284110 Q96QA5
9333 O43548
26157 Q9UG22
158158 Q8IZ41
347169 Q8NGR6
129293 Q86V40
2983 Q02153
79832 Q2KHR3
169436 Q8NE28
27347 Q9UEW8
81 O43707
729 P13671
114880 Q9BZF3
29850 Q9NZQ8
5731 P34995
11283 P98187
5834 P11216
5868 P20339
51293 Q9NPF0
56127 Q9Y5E1
9520 P55786
388559 P0CJ79
4064 Q99467
8665 O00303
54662 Q9NVG8
6495 Q15475
8061 P15407
100528030 F8VUJ3
54467 Q9P2G1
91452 Q5T8D3
112399 Q9H6Z9
8675 O14662
79581 Q9HAB3
127733 Q96LJ8
11011 Q86UE8
101929983 A3QJZ7
3292 P14061
5873 P51159
56108 Q9Y5G6
146760 Q86UN2
7697 P52744
2921 P19876
441639 Q8NGE7
84073 Q8TBZ2
119180 Q7Z4W2
417 P52961
83692 Q8TCZ2
9719 Q86TH1
2915 P41594
5592 Q13976
100529261 P49356
734 Q9Y236
80025 Q9BZ23
715 P00736
8383 Q9P1Q5
5359 O15162
286451 Q96EC8
5284 P01833
999 P12830
2549 Q13480
219986 Q8NGI4
10451 Q9UKW4
51171 Q9BPX1
9533 O15160
79670 Q5VYS8
58491 Q9NQZ8
8394 Q99755
23036 O60281
53942 O94779
5216 P07737
26033 Q5VV63
362 P55064
26298 Q9NZC4
9604 Q9UBS8
22999 Q86UR5
3004 P51124
5478 P62937
768 Q16790
113878 Q86UW9
353355 A6NK53
2799 P15586
7123 P05452
51184 Q9UHW5
6017 P12271
6511 P48664
8705 O96024
56963 Q96B86
9882 O60343
26165 Q8IWB4
5817 P15151
26341 A6NKK0
54557 Q96EQ0
80183 Q9H714
758 O15442
389762 P0C874
8241 P98175
401251 Q5SSQ6
56142 Q9UN73
51218 Q86SX6
165545 Q8TE96
54456 Q9BXT6
343173 Q8NH03
1399 P46109
5197 P10720
126070 Q8IYI8
51011 Q96GK7
124446 Q86XT9
1019 P11802
8621 Q14004
5307 P78337
261729 Q8NFT2
623 P46663
2838 P49685
90141 Q9BUY7
23131 Q9UKJ3
23705 Q9BY67
80143 Q9BRV8
1084 P40198
8292 Q9Y215
2867 O15552
5030 P51582
5447 P16435
4689 Q15080
80176 Q96BD6
5586 Q16513
23759 Q13356
89777 Q96P63
56052 Q9BT22
57678 Q9HCL2
4118 P21145
3084 Q02297
57292 Q8N109
8334 Q93077
56130 Q9Y5E3
25874 O95563
84163 Q86UP8
440560 O60813
1936 P29692
79143 Q96N66
9668 O94892
221424 Q5JTD7
2697 P17302
645027 A8MZ36
57610 Q6VN20
2587 P47211
284611 Q5T8I3
57795 Q9C0B6
399979 Q92543
22875 Q9Y6X5
160365 Q8IZS7
1869 Q01094
302 P07355
553 P47901
23526 Q92619
1608 P49619
203427 Q8WUT9
126668 Q5VZ19
149076 Q5T0B9
55731 Q8WU58
5587 Q15139
9859 Q5SW79
3800 O60282
1025 P50750
84948 Q53EQ6
685 P35070
92181 Q8WUN7
147339 Q96B23
9628 P49758
2563 O14764
79744 Q96HQ0
221061 Q5VUB5
25776 Q9Y3M2
55833 Q5T6F2
22875 Q9Y6X5
2048 P29323
55742 Q9NVD7
64374 Q9H173
335 P02647
8536 Q14012
63916 Q96JJ3
25791 Q8N5V2
10942 Q9Y6M0
5549 P51888
7139 P45379
126147 Q8WTR8
205564 Q96HI0
114784 Q7Z408
84152 Q9UD71
53637 Q9H228
5208 O60825
55504 Q9NS68
112399 Q9H6Z9
6718 P51857
7398 O94782
92595 Q96H86
682 P35613
26090 Q8N2K0
3315 P04792
2720 P16278
138883 Q8NGS0
123099 Q6QHC5
3833 Q9BW19
4689 Q15080
55351 Q9NY57
27175 Q9NRH3
50619 Q9H4E7
219453 Q8NH50
124935 Q8N370
6609 P17405
440050 Q6L8G8
5452 P09086
1292 P12110
55466 Q8WW22
160851 Q86XP1
2572 Q05329
65018 Q9BXM7
5793 P23470
168620 Q7RTS1
27018 Q00994
55663 Q9NWS9
90134 Q9NS40
83756 Q7RTX0
1000 P19022
90522 Q5BJH7
317701 Q8NFZ6
6272 Q99523
7336 Q15819
9261 P49137
1549 P20853
761 P07451
5592 Q13976
11057 P08910
386679 P60368
317772 Q8IUE6
84958 Q8IYJ3
84870 Q9BXY4
139793 Q5JUK9
6425 Q5T4F7
6204 P46783
140710 O94964
822 P40121
23401 O75474
56949 Q9HCS7
9817 Q14145
5568 P22612
3633 P32019
3765 Q92806
10008 Q9Y6H6
51171 Q9BPX1
4829 P28336
9849 Q6AHZ1
2901 Q16478
977 P48509
27161 Q9UKV8
144983 Q32P51
4493 P04732
25884 Q6WN34
4802 Q13952
347741 Q7RTS5
150160 Q96SF2
10462 Q8IUN9
58510 Q9UF12
1381 P29762
728819 P0DN25
64843 Q96A47
51510 Q9NZZ3
51619 Q9Y2X8
85477 Q9Y6U3
79586 Q8IZ52
128486 Q8N6M3
170692 Q8TE60
10922 Q14296
728215 B1AL88
3208 P84074
10224 Q9Y2A4
374887 A6XGL0
29895 Q96A32
83990 Q9BX63
142891 Q96LT4
407977 A0A0A6YY99
93973 Q9H981
7249 P49815
56103 Q9Y5G2
55229 Q9NVE7
54332 Q8TB36
54866 Q9NXH3
29979 Q9UMX0
344387 Q5MAI5
23057 Q9BZQ4
1871 O00716
441430 Q5SQ80
196394 Q8IY45
10160 Q9Y4F1
81501 Q9H295
255394 Q8N4U5
391107 Q6IF99
220064 Q8WV07
79905 Q7Z402
5993 P48382
255738 Q8NBP7
257629 Q8N8V4
10057 O15440
283373 Q8NB46
337974 Q3SYF9
84993 Q96S82
5635 Q14558
84239 Q4VNC1
645961 B4DYI2
390443 P60153
8087 P51114
8737 Q13546
23411 Q96EB6
147694 Q8NEK5
8546 O00203
6547 P57103
22806 Q9UKT9
90592 Q9H0M5
9810 O75150
8924 O95714
6445 Q13326
143903 Q6UX15
84695 P58215
2328 P31513
5357 Q14651
199223 Q8NDW8
196883 Q8NFM4
23196 Q9NZB2
10106 O14595
9427 O95672
8490 O15539
7184 P14625
1991 P08246
9815 Q14161
285386 Q6ZUI0
10901 Q9BTZ2
160428 Q3SY69
5274 Q99574
80726 Q9H0B3
55793 Q8N5J2
55346 Q9NUJ3
54840 Q7Z2E3
3783 O15554
54517 Q96PZ0
3275 P55345
51481 Q9NNX9
162972 Q7Z398
9196 O43448
80853 Q6ZMT4
11046 Q76EJ3
386674 P60371
728695 Q9NS25
112483 Q96F10
121129 Q8NGE2
4085 Q13257
25934 Q9UFN0
6622 P37840
8644 P42330
902 P51946
242 O75342
9143 O43761
56751 Q9BZE3
79853 Q53R12
7088 Q04724
3960 P56470
387601 Q6T423
2569 P24046
112724 Q8NBN7
1465 P21291
1952 Q9HCU4
64699 P57727
11336 O60645
410 P15289
57175 Q9BR76
3910 Q16363
51162 Q9UHF1
653489 A6NKT7
9341 Q15836
7203 P49368
55361 Q9BTU6
3792 P23276
51552 P61106
127829 Q96BM9
121551 A6QL63
100820829 P0CAP1
154881 Q96MP8
7086 P29401
1384 P43155
56131 Q9Y5E5
30833 Q8TCD5
84513 Q8NEB5
8676 O75558
7111 P28289
10951 P83916
59339 Q9HB19
10343 Q9NTG1
3443 P05013
4116 P61326
57664 Q9H4M7
26253 Q9ULY5
254228 Q8N5C1
9844 Q92556
7922 Q92504
284521 Q8N349
9074 P56747
5653 Q92876
9667 Q14151
7284 P49411
909 P06126
124044 Q8IUW3
4242 O00587
53827 Q96DB9
64241 Q9H221
122748 Q8NGC7
51378 Q9Y264
801 P0DP25
3908 P24043
2167 P15090
9287 Q9P1P5
712 P02745
80714 Q9BYU1
6550 P48764
23255 Q9Y4B5
678 P47974
154064 Q5VY80
2350 P14207
9911 O75069
51177 Q53GL0
1288 Q14031
9555 O75367
8970 P06899
6039 Q93091
2913 Q14832
55693 Q6B0I6
114791 Q96RT8
56891 Q8TCE9
317649 Q8N5X7
125963 Q8NGA1
4893 P01111
474354 Q8N456
440563 B2RXH8
2938 P08263
9187 O60721
9884 A6NMS7
118460 Q5RKV6
11238 Q9Y2D0
340267 Q2UY09
9375 Q99805
55244 Q96FL8
64421 Q96SD1
57507 Q9ULD9
7283 P23258
5089 P40425
9048 Q5T4W7
27165 Q9UI32
3752 Q9UK17
131583 Q8N2R8
104 P78563
9096 O95935
2793 O14610
11031 Q13636
390190 Q96R09
8531 P16989
138799 Q8NGS8
79324 Q8NGK1
64218 Q9H3S1
9025 O76064
9403 O60613
25946 Q96PM9
3171 P55318
51186 Q9UHQ7
166012 Q8NET6
10749 O43896
9075 P57739
644943 A6NK89
133121 Q6UWR7
71 P63261
3383 P05362
54947 Q7L5N7
130026 Q8NDH6
80781 P39060
6865 P21452
2161 P00748
348 P02649
64858 Q9H816
122876 Q86YW7
827 Q9Y6Q1
22828 Q9UPN6
23762 Q969R2
23524 Q9UQ35
163255 Q8NDQ6
65244 Q86XZ4
100506422 Q6ZN92
10798 Q13606
4069 P61626
1559 P11712
8533 Q9UNS2
11236 Q8WU17
8074 Q9GZV9
2634 P32456
57561 Q96B67
5051 Q99487
9701 O75170
6645 Q13425
4739 Q14511
100529239 A0A1W2PQS6
114818 Q96CT2
3209 P31271
55789 Q8WUY9
55800 Q9NY72
9244 O75462
27183 Q9UN37
3101 P52790
100130827 P0C264
65055 Q9H902
3024 Q02539
8899 Q13523
4170 Q07820
5671 Q16557
7705 Q15072
641 P54132
101 P78325
22838 Q7L0R7
54760 Q6UW60
3875 P05783
339398 Q6UY18
3557 P18510
403253 Q6IF82
84969 Q96NM4
2854 O75388
6855 P08247
26246 Q8NH16
2202 Q12805
122769 Q96L50
388611 Q6UWJ8
4915 Q16620
6695 Q08629
7049 Q03167
140893 Q8NC74
1854 P33316
29930 Q9Y5F3
57690 Q9HCJ0
9401 O94761
5087 P40424
987 P50851
55997 P0CG37
200844 Q6ZVT6
5063 O75914
26659 Q15622
121601 Q32M45
5042 Q9H361
131450 Q8TD46
7084 O00142
6870 P29371
84894 Q96FE5
127018 Q5VWZ2
126820 Q8IWG1
339896 Q6ZQY3
152273 Q6ZNL6
80149 Q5D1E8
2813 P55259
64399 Q96QV1
3737 P16389
497190 Q6UXF7
7932 O95918
9586 Q02930
11281 P78424
200010 Q2M3M2
5691 P49720
4325 P51512
100132911 Q9H4G8
56922 Q96RQ3
8436 O95810
23318 Q5TAX3
7675 P58317
65109 Q9BZI7
155054 Q6IV72
3429 P40305
389152 Q6ZRP0
285267 Q8N2I2
7850 P27930
4635 P12829
338382 Q96AH8
7691 P52740
58492 Q15935
57178 Q9ULJ6
63947 Q5HYR2
91107 Q96LD4
100130086 Q9UBD0
474344 Q6P9H5
10538 Q16520
25885 O95602
54434 Q8WYL5
284948 Q7Z4S9
732 P07358
11068 O14569
8273 P09131
26152 Q9Y3M9
3441 P05014
5288 O75747
716 P09871
126370 O60431
55647 Q9NX57
932 Q96HJ5
7417 P45880
440270 A8MQT2
85012 Q969E4
27345 Q86W47
23243 O15084
199777 Q68DY1
26153 Q9ULI4
2893 P48058
11237 Q9Y225
27248 Q96DZ1
388677 Q7Z3S9
644672 C9JDP6
552891 A0A024R161
22987 Q496J9
87 P12814
57101 Q9NQ90
4478 P26038
22885 O94929
399668 P0DMW5
8050 O00330
221935 Q7Z5N4
390063 Q9H343
9145 O43759
5725 P26599
2 P01023
120224 Q96B21
390093 Q8NH74
22834 Q9Y2D9
2908 P04150
112398 Q96KS0
51475 Q9NPB3
5468 P37231
255022 Q8IU99
259240 Q8NEX5
114034 Q96GM8
57486 Q9BYT8
83959 Q8NBS3
6620 Q16143
283229 Q8N4Y2
6822 Q06520
9448 O95819
2971 Q92664
7424 P49767
11211 Q9ULW2
255520 Q8IZ81
128646 Q9H106
8369 Q99525
347735 Q96SA4
55787 Q9NUQ3
23327 Q96PU5
23286 Q8IX03
84299 Q9BRT3
3126 P13762
8712 O75459
90737 Q96GU1
9033 Q9P0L9
137797 Q6UXB3
4751 P51955
9841 O43167
197335 Q96KV7
27074 Q9UQV4
7060 P35443
340485 Q5QJU3
91355 A4QPB2
5333 P51178
340204 A2RUU4
5467 Q03181
2815 P14770
493 P23634
57621 Q8N680
57488 A0FGR8
9651 O75038
84769 Q567V2
195814 Q8N3Y7
113115 Q6P444
56928 Q8TCT7
84166 Q86WI3
285848 Q8N8W4
388799 Q5JX69
10816 P49223
10325 Q5VZM2
388394 Q8N4K4
4342 P00540
2543 Q13065
100129654 Q7RTU0
4496 P80294
26523 Q9UL18
57863 Q8N126
779 Q13698
11253 Q9UKM7
10949 Q13151
339665 Q6ICL7
23507 Q6P9F7
3631 Q96PE3
84307 Q8NF99
3611 Q13418
57609 Q9P265
6641 Q13884
6418 Q01105
79085 Q9BV35
201475 Q6IQ22
5954 Q15293
6917 P23193
50618 Q9NZM3
8148 Q92804
137970 Q6UXZ4
84419 Q9C002
130367 Q8IWX5
60676 Q9BXP8
10016 O75340
8525 Q13574
55971 Q9UHR4
57567 Q9P2F9
112812 Q6P4F2
81168 Q8NGG0
3860 P13646
516 P05496
3483 P35858
55625 Q9NXF8
27236 P53367
5349 Q14802
79948 Q6T4P5
128338 Q6UX65
85236 O60814
283638 Q9Y4F5
64240 Q9H222
10253 O43597
60343 P98173
2150 P55085
1944 P52797
1303 Q99715
158062 P62502
10127 O14978
203259 Q8IW50
79979 Q96GJ1
91151 Q6NT04
990 Q99741
171392 Q8TD23
7137 P19429
29926 Q96IJ6
56097 Q9Y5F6
3886 Q92764
168374 Q03936
79446 Q64LD2
57597 Q9P281
495 P20648
219873 Q8NGN2
5178 Q9GZU2
50624 Q86UP6
11223 Q2TV78
221188 Q8IZF4
10980 Q7L5N1
30818 Q9Y2W7
874 O75828
83447 Q9H0C2
392390 Q8NGR2
57558 Q9P2H5
3810 Q14953
54579 P35504
388325 Q6UWF3
1981 Q04637
1515 O60911
10733 O00444
392376 Q8NGS9
53 P11117
85461 Q9C0D5
10360 O75607
293 P12236
2230 P10109
6355 P80075
3467 P05000
148213 Q96N22
100533496 Q96ET8
116969 Q96L15
148103 Q96NL3
80834 Q8TE23
4925 P80303
94120 Q4VX76
55632 Q7L622
728945 A0A075B759
284417 A6NC51
414060 Q8IZP1
203286 Q68DC2
253725 Q9Y4E1
54994 Q9NWU2
59352 Q9HBX8
824 P17655
4528 P46199
122706 A5LHX3
390152 Q8N146
220416 Q05C16
50943 Q9BZS1
54681 Q9NXG6
23270 Q9UJ04
828 Q13938
63979 Q6PIW4
2103 O95718
10643 O00425
64211 Q9H2C1
100289678 Q6ZMS7
6677 P38567
10249 Q6IB77
51495 Q9P035
53339 Q9H0C5
123872 Q8NEP3
51305 Q9NPC2
2703 P48165
5522 Q9Y2T4
8350 P68431
650 P12643
116135 Q96PB8
2648 Q92830
64429 Q9H6R6
2011 Q7KZI7
23333 Q2PZI1
92086 Q9BX51
7170 P06753
1358 P48052
25989 Q6PHR2
79690 Q96RP7
901 Q16589
4208 Q06413
1406 O43186
101929983 A3QJZ7
11187 Q9Y446
203062 Q96NA8
51247 Q9BPZ3
129025 P59817
50489 Q9UJ71
54474 P35900
79792 P57764
127435 Q7Z5L7
163404 Q32ZL2
3221 P09017
2050 P54760
6370 O15444
51377 Q9Y5K5
415117 Q8N4C7
8829 O14786
80818 Q9C0F3
10350 Q8IUA7
3104 P10074
284207 Q641Q3
284309 Q68DI1
6256 P19793
6018 Q13129
84451 Q5TCX8
221458 Q6ZMV9
2935 P15170
220869 Q5JTY5
9823 Q7L311
9181 Q92974
9698 Q14671
100131755 Q5H9R4
81851 Q07627
1233 P51679
10865 Q03989
80816 Q9C0F0
320 Q02410
391 P84095
10897 O95070
7402 P46939
143689 Q7Z3Z4
3223 P09630
285971 Q96BV0
282616 Q8IZJ0
5121 P48539
9991 O95758
163131 Q9Y6R6
149466 Q8IVY1
85378 Q96RT7
10158 Q13113
6402 P14151
55643 Q9BX70
5172 O43511
1316 Q99612
140876 Q96MK2
445372 B2RNG4
342931 A6NLU0
127544 Q6ZMZ0
50863 Q9P121
57830 O75690
1647 P24522
6253 O75298
388646 Q8N8V2
147920 Q6UWQ7
56649 Q9NRS4
114881 Q9BZF2
100302736 Q86XR7
51196 Q9P212
7553 P17097
388372 Q8NHW4
84504 Q9C056
153770 A1L4L8
5652 Q16651
6300 P53778
401612 Q5H9E4
51422 Q9UGJ0
51421 Q9Y2J4
9363 Q14088
102157402 Q9Y3D8
666 Q9UMX3
5996 Q08116
9260 Q9NR12
4606 Q14324
11261 Q99653
2355 P15408
23032 Q8TEY7
219793 Q96M53
337876 Q70JA7
27133 Q8NCM2
9381 Q9HC10
10099 O60637
441518 Q17RB0
56300 Q9NZH8
26239 O14633
5876 P53611
570 Q14032
6291 P35542
55251 Q9NV79
1609 P52824
23468 P45973
100287205 C9JPN9
56254 Q5VTR2
10023 Q92837
11149 Q8NE79
3780 Q92952
353139 Q5TA79
51548 Q8N6T7
6625 P08621
80317 Q9BRR0
22918 Q9NPY3
55705 Q96P70
1730 O60879
83478 Q8N264
81061 Q8NG94
10776 P56211
7189 Q9Y4K3
64518 Q9BXF9
114908 Q8N131
1016 Q13634
58504 Q7Z5H3
9622 Q9Y5K2
26010 Q9NUQ6
8399 O15496
54963 Q9NWZ5
64743 Q9H1Z4
390538 Q8NGB6
7737 O15541
687 Q13886
83737 Q96J02
57713 Q5VUG0
9709 Q15011
6908 P20226
169522 Q8TDN2
57231 Q9Y5W7
1632 P42126
9469 Q7LGC8
11024 O75019
4692 Q99608
2769 P30679
56548 Q9NS84
5933 P28749
9955 Q9Y663
57221 Q5TH69
256714 Q96T17
4040 O75581
5413 Q99719
10180 P78332
390064 Q9H344
6706 Q9BYE4
64121 Q9HB90
147700 Q6P597
286676 Q86SU0
5293 O00329
26276 Q9H267
5526 Q15173
7046 P36897
145567 Q86TV6
3028 Q99714
5672 Q00888
51060 O95881
79729 A4FU49
102724862 A0A087WXS9
8724 O60493
8869 Q9UNP4
9466 Q6UWB1
1523 P39880
55023 Q8WWQ0
55530 Q8N4V2
1485 P78358
2241 P16591
9114 P61421
84905 Q9BYN7
100528021 A0A0A6YYL1
285231 Q6X9E4
727957 Q8NDA8
10905 O60476
54733 Q8IXU6
81 O43707
29984 O00212
1397 P52943
399474 Q69YZ2
283518 Q8N5I3
6561 Q9BZW2
5536 P53041
51157 Q9UK33
10349 Q8WWZ4
3442 P01569
317662 Q96BN6
163255 Q8NDQ6
3212 P14652
64005 B0I1T2
2657 P27539
124535 Q4G112
284680 Q5T0L3
84914 Q96SQ5
23764 Q9ULX9
63941 Q96P71
6370 O15444
219464 Q8NGG2
728929 Q3SY89
5331 Q01970
23053 A7E2V4
5580 Q05655
10318 Q15025
21 Q99758
5982 P35250
26097 Q9Y3Y2
7447 P62760
5408 P54317
6856 Q16563
5462 Q06416
4628 P35580
5355 Q04941
147808 Q8NCA9
124976 Q8IVW8
2557 P48169
57786 Q9NYW8
6281 P60903
116534 Q86SM8
55066 Q8NCN5
50865 Q9NRV9
1388 Q99941
7710 Q13106
1180 P35523
9693 Q9Y4G8
774 Q00975
10629 Q9Y6J9
10368 O60359
84432 P58294
1382 P29373
23516 Q15043
284352 O75864
55740 Q8N8S7
131096 Q96L42
92797 Q8NG08
93650 Q9BZG2
9699 Q9UQ26
1947 P98172
29930 Q9Y5F3
7324 P51965
221395 Q8IZF2
10253 O43597
9963 Q9UHI7
5306 Q00169
23550 Q8NDX1
7444 Q86Y07
1826 O60469
2563 O14764
56181 Q9H019
2801 Q08379
649 P13497
285676 Q8N9F8
467 P18847
5101 Q9HC56
140730 Q9H426
140886 Q96DU9
84898 Q6UX71
8907 Q9BXS5
440279 Q8NB66
154214 Q8TC41
7539 Q9Y6Q3
387082 Q6EEV6
84290 Q96L46
3399 Q02535
259294 P59542
9765 Q7Z3T8
4916 Q16288
9275 Q9BQE9
8572 P50479
55601 Q8IY21
79852 Q9H6B9
100463487 P0CJ76
126133 Q8IZ83
329 Q13490
83448 Q9H0K6
9236 Q9ULG6
25992 Q8TER0
10814 Q6PUV4
419 Q13508
1639 Q14203
27 P42684
4601 P50539
151556 Q7Z3F1
6326 Q99250
2318 Q14315
89780 P56704
140458 Q8WWX0
1499 P35222
1317 O15431
6550 P48764
8639 Q16853
5292 P11309
3937 Q13094
56339 Q86U44
23729 Q9UHJ6
138799 Q8NGS8
10380 O95861
6515 P11169
11011 Q86UE8
27255 Q9UQ52
84913 Q96SQ7
50618 Q9NZM3
11151 P31146
130535 Q6PI47
3238 P35452
9790 Q14692
619189 A6NH21
11279 O95600
51725 Q9UH90
728403 P0CW00
23559 Q96G27
143098 Q5T2T1
344387 Q5MAI5
79576 Q8N5F7
29107 Q9UKK6
6434 P62995
170712 Q8TF08
51228 Q9NZD2
285016 Q6UX46
441476 Q8N7X2
653784 Q6P582
2875 P24298
57615 Q9P255
55669 Q8IWA4
55177 Q96TC7
389827 A6NI61
10232 Q13421
57835 Q9BY07
100526694 Q8IYR6
83481 P58107
57455 Q8N1G1
8533 Q9UNS2
317772 Q8IUE6
25822 O75953
50507 Q9NPH5
362 P55064
4125 O00754
389 P08134
2161 P00748
1181 P51788
79663 Q96EW2
644538 Q96HG1
9886 O94844
26254 Q9UBM4
55366 Q9BXB1
387694 Q5SQS7
653140 Q86W67
56979 Q9NQV7
84000 Q9BYE2
101060301 P0DMR1
149603 Q5TA31
79797 Q9H9D4
84624 Q4ZHG4
8331 Q99878
2 P01023
387787 A6NK58
2300 Q12952
7289 O75386
122402 Q8NDG6
55033 Q9NWM8
3344 P32314
81502 Q8TCT9
3337 P25685
389658 Q6UXT8
85414 Q96JT2
83884 Q9BXI2
137075 Q96B33
9957 O14792
309 P08133
7416 P21796
729857 P0DJD1
80228 Q96SN7
266629 Q9UDX4
401548 Q5VWJ9
9510 Q9UHI8
2817 P35052
976 P48960
26049 Q9Y6X4
645961 B4DYI2
7079 Q99727
79295 Q8NGV6
643834 P0DJD8
387338 Q96CB9
9021 O14543
9429 Q9UNQ0
23060 O15014
10782 Q96GC6
80031 Q8NFY4
80230 Q96T51
728498 P0CJ92
9575 O15516
10396 Q9Y2Q0
124460 Q7Z614
7252 P01222
6560 Q9UP95
91252 Q96H72
91181 Q5VU65
50488 Q8N4C8
6483 Q16842
187 P35414
168433 Q8WVZ7
654 P22004
57447 Q9UN36
9648 Q8IWJ2
85280 Q9BYQ2
1653 Q92499
132884 Q86UK5
89792 Q96A11
146664 Q3V5L5
3761 P48050
3115 P04440
6595 P51531
84148 Q9H7Z6
284361 Q5UCC4
57132 Q7LBR1
4070 P09758
653505 Q9Y536
6416 P45985
11184 Q92918
596 P10415
6103 Q92834
5150 Q13946
353174 Q401N2
7050 Q15583
9956 Q9Y278
8444 O43781
5921 P20936
8837 O15519
3810 Q14953
266 Q99218
440026 Q5BJD5
142680 Q8N130
84312 Q5PSV4
390667 Q96A99
22876 Q9Y2H2
124944 Q8IXM2
85236 O60814
391196 Q8NG81
284293 A8MTL9
154 P07550
5079 Q02548
160622 Q7Z6J2
128371 Q8NGW6
445815 Q9Y2D5
115350 Q96LA6
79841 Q5U5Z8
113612 Q7Z449
27166 Q9Y255
390190 Q96R09
6007 Q02161
171586 Q8WU67
9745 O15090
127623 Q5JQS5
2674 P56159
51765 Q9P289
391004 Q5VTA0
3321 O75054
9242 O60682
113251 Q71RC2
338382 Q96AH8
843 Q92851
6531 Q01959
696 Q13410
157724 Q8TCU3
1521 P56202
151313 Q6P2I3
5650 P49862
7586 P17029
23520 O43423
442185 Q9GZK6
23096 Q5JU85
64864 Q2KHR2
4886 P25929
10631 Q15063
51365 Q53H76
8440 O43639
102723680 P0DMV1
84766 Q9BSW2
65124 Q53LP3
942 P42081
8390 P47890
642517 Q5VTM2
148932 Q70IA8
57159 Q9BYV2
100463486 P0CJ75
79923 Q9H9S0
2248 P11487
247 O15296
27074 Q9UQV4
868 Q13191
166979 Q86Y33
339745 Q6IQ16
120227 Q6VVX0
5439 P52435
8897 Q13615
6282 P31949
127845 Q6ZVE7
386676 P60411
80834 Q8TE23
4919 Q01973
9389 Q9Y267
353149 Q86UD7
7919 Q13838
54849 Q6ZN54
676 Q58F21
59277 Q9HB63
11156 O75365
375190 P0C875
123283 A2RTX5
51333 Q7L3S4
23187 Q86UU1
222229 Q9UFC0
219477 Q8NGP2
53942 O94779
1044 P47902
3890 Q9NSB2
5431 P30876
653464 P0DJJ0
10062 Q13133
9584 Q14498
121506 Q96DN0
90987 Q9BRH9
117581 Q8WVJ9
57062 Q9GZR7
6581 O75751
5583 P24723
84885 Q96GR4
3803 P43627
23373 Q6UUV9
64744 Q8WU79
5947 P09455
9860 O94898
378949 P0DJD3
158866 Q96MV8
51314 Q8N427
497189 Q6ZNK6
134492 Q8WVJ2
4588 Q6W4X9
7139 P45379
2977 P33402
1593 Q02318
2868 P32298
654790 A6NKN8
80264 Q9H8G1
1828 Q02413
58480 Q7L0Q8
23619 Q9NZV7
1992 P30740
54477 Q9HAU0
5309 O75364
10231 Q14206
1058 P49450
54918 Q9NX76
2011 Q7KZI7
8568 P56182
163778 Q96PI1
4660 O60237
55723 Q9NVP2
159989 Q05D60
154064 Q5VY80
9899 Q7L1I2
9133 O95067
92737 Q8NFT8
55616 Q8TDY4
85329 Q96DT0
9972 P49790
56681 Q9NR31
55916 Q9NPJ8
167691 Q86VQ0
9991 O95758
340529 Q5JQF8
9219 O94776
7486 Q14191
8497 O75335
